Id	Bas3	Bas2	WT4	WT3	norm.Bas3	norm.Bas2	norm.WT4	norm.WT3	baseMean	Base	WT	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks	cogClass	prod
CD630_01390	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	N%284%29-%28beta-N-acetylglucosaminyl%29-L-asparaginase
CD630_01400	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative peptidase
CD630_01410	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	P	Copper homeostasis protein
CD630_01420	0	2	0	0	0	4	0	0	0.91	2	0	0.795	-0.33	-1.077	0.281689062410677	NA	10	5.7564	6.4924	6.4924	TRUE	NA	J	Putative RNA-binding protein
CD630_01430	0	0	2	8	0	0	1	3	1	0	2	1.182	0.241	0.706	0.480079121973137	NA	0	4.9473	4.5599	4.5599	TRUE	NA	U	Protein translocase subunit SecA1
CD630_01440	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	J	Peptide chain release factor 2 %28RF-2%29
CD630_01450	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	Putative resolvase%2C S1 RNA-binding domain-containing protein
CD630_01460	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q	Putative hydrolase
CD630_01470	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Putative transporter
CD630_01480	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_01490	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative P-loop ATPases
CD630_01500	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	J	Putative peptidase%2C M22 family
CD630_01510	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	J	Putative alanine acetyltransferase%2C ribosomal family
CD630_01520	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	J	Putative O-sialoglycoprotein endopeptidase
CD630_01530	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	C	4-hydroxyphenylacetate decarboxylase%2C catalytic subunit
CD630_01540	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	4-hydroxyphenylacetate decarboxylase%2C regulatory subunit
CD630_01550	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	4-hydroxyphenylacetate decarboxylase%2C activating subunit
CD630_01560	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative membrane protein
CD630_01570_p1	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative membrane protein %28Part 1%29
CD630_01570_p2	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of putative membrane protein %28Part 2%29
CD630_01590	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	Q	Putative enzyme%2C glyoxalase family
CD630_01600	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Two-component response regulator
CD630_01610	0	0	2	7	0	0	1	2	0.92	0	2	1.156	0.209	0.635	0.525212095597087	NA	0	5.6609	5.1775	5.1775	TRUE	NA	V	ABC-type transport system%2C multidrug-family ATP-binding protein
CD630_01620	0	0	6	12	0	0	4	4	2.01	0	4	1.532	0.616	1.404	0.160417740399269	0.334243225635708	0	1.94	1.8033	1.8033	TRUE	NA	O	Putative radical SAM-family protein
CD630_01630	0	0	8	2	0	0	5	1	1.53	0	3	1.313	0.393	1.025	0.305572163063222	NA	3.0361	3.0682	3.0667	3.0667	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_01631	0	0	1	4	0	0	1	1	0.5	0	1	1.055	0.078	0.295	0.767852641193514	NA	0	15.2913	10	10	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_01632	0	0	29	39	0	0	20	13	8.16	0	16	4.649	2.217	3.209	0.00133201017445156	0.0261962000975474	0	0.3902	0.3652	0.3652	TRUE	NA	notInCOG	Conserved hypothetical protein
CD630_01640	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	notInCOG	Putative membrane protein
CD630_01650	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Putative amino acid transporter
CD630_01660	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Putative peptidase%2C M20D family
CD630_01670	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT	Transcriptional regulator%2C sigma-54-dependent
CD630_01680	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Putative cyclic nucleotide-binding protein
CD630_01690	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	V	Putative drug/sodium antiporter%2C MATE family
CD630_01700	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	ABC-type transport system%2C ATP-binding protein
CD630_01710	0	0	1	8	0	0	1	3	0.83	0	2	1.126	0.171	0.552	0.581257183035138	NA	0	6.7525	6.2525	6.2525	TRUE	NA	K	Transcriptional regulator%2C Redox-sensing repressor Rex
CD630_01720	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Conserved hypothetical protein
CD630_01721	0	0	11	18	0	0	7	6	3.36	0	6	2.198	1.137	2.124	0.033707513022381	0.144635874059671	0	0.8722	0.809	0.809	TRUE	NA	C	Ferredoxin %284Fe-4S cluster-containing protein%29 %28fdx-like%29
CD630_01730	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Putative lipoprotein
CD630_01740	0	0	10	23	0	0	7	8	3.6	0	8	2.308	1.207	2.209	0.0271465415076566	0.137826808318808	0	0.8222	0.7603	0.7603	TRUE	NA	C	Carbon monoxide dehydrogenase
CD630_01750	0	0	0	3	0	0	0	1	0.25	0	0	1.017	0.024	0.092	0.926773056356127	NA	0	45.2588	10	10	TRUE	NA	C	Putative oxidoreductase%2C Fe-S subunit
CD630_01760	0	0	8	10	0	0	5	3	2.19	0	4	1.619	0.695	1.525	0.127149796245427	0.291333513727387	0	1.6325	1.5309	1.5309	TRUE	NA	C	Putative oxidoreductase%2C NAD/FAD binding subunit
CD630_01770	0	2	0	0	0	4	0	0	0.91	2	0	0.795	-0.33	-1.077	0.281689062410677	NA	10	5.7564	6.4924	6.4924	TRUE	NA	I	Cyclopropane-fatty-acyl-phospholipid synthase
CD630_01780	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative ATPase
CD630_01790	2	6	43	65	5	11	29	21	16.55	8	25	1.994	0.996	1.985	0.0471593942255839	0.179509952213513	0.0323	0.2274	0.203	0.203	TRUE	NA	E	NAD-specific glutamate dehydrogenase
CD630_01800	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of conserved hypothetical protein %28N-terminal region%29
CD630_01810	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T	Putative membrane-associated metalloprotease%2C M56 family
CD630_01811	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_01820	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_01830	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	R-M	Putative cell wall hydrolase
CD630_01840	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	F	Aspartate carbamoyltransferase %28Aspartate transcarbamylase%29 %28ATCase%29
CD630_01850	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	HC	Dihydroorotate dehydrogenase electron transfer subunit
CD630_01860	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	F	Dihydroorotate dehydrogenase catalytic subunit
CD630_01870	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	F	Orotate phosphoribosyltransferase %28OPRT%29 %28OPRTase%29
CD630_01880	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Putative ketopantoate reductase
CD630_01890	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K	Transcriptional regulator%2C LysR family
CD630_01900	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	S	Putative membrane protein
CD630_01910	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	L	Putative DNA glycosylase
CD630_01920	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	I	Cardiolipin synthetase 1
CD630_01930	0	0	0	8	0	0	0	3	0.66	0	2	1.072	0.101	0.381	0.703273297261834	NA	10	10.0039	10	10	TRUE	NA	O	10 kDa chaperonin %28Protein Cpn10%29 %28GroES protein%29
CD630_01940	0	0	12	41	0	0	8	14	5.42	0	11	3.153	1.657	2.698	0.00698219969478579	0.0867262698931287	0	0.5756	0.5425	0.5425	TRUE	NA	O	60 kDa chaperonin %28Protein Cpn60%29 %28GroEL protein%29
CD630_01950	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Putative NCAIR-mutase %28PurE%29-related protein
CD630_01960_p1	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	notInCOG	Fragment of conserved hypothetical protein%2C DUF111 family %28Part 1%29
CD630_01960_p2	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	notInCOG	Fragment of conserved hypothetical protein%2C DUF111 family %28part 2%29
CD630_01980	0	0	4	2	0	0	3	1	0.85	0	2	1.13	0.176	0.56	0.575378542224657	NA	0	6.5254	6.0269	6.0269	TRUE	NA	F-F	Glutamine amidotransferase
CD630_01981	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_01990	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	FV	Putative membrane-associated nucleotidase
CD630_02000	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Fragment of transcriptional regulator%2C LysR family %28C-terminal region%29
CD630_02010	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	P	Putative chromate transporter
CD630_02020	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02030	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	O-L	Putative UvrABC system protein A 1 %28UvrA protein 1%29 %28Excinuclease ABC subunit A 1%29
CD630_02040	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	T-T	Putative signaling protein
CD630_02050	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-GT	Transcription antiterminator%2C PTS operon regulator
CD630_02060	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	GT	PTS system%2C fructose-like IIA component
CD630_02070	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose-like IIC component
CD630_02080	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C fructose-like IIB component
CD630_02090	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	G	Putative tagatose 6-phosphate kinase
CD630_02100	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Putative hydrolase%2C HAD superfamily%2C subfamily IA
CD630_02110	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	MI	CTP:phosphocholine cytidylyltransferase
CD630_02120	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	P	Putative sulfatase
CD630_02130	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Putative spore coat protein
CD630_02140	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02150	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Transposase IS200/IS605-like OrfA
CD630_02160	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	X	Transposase IS200/IS605-like OrfB
CD630_02170	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	Putative nitroreductase
CD630_02180	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Phosphoribosylaminoimidazole carboxylase catalytic subunit
CD630_02190	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	F	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CD630_02200	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Amidophosphoribosyltransferase
CD630_02210	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	F	Phosphoribosylformylglycinamidine cyclo-ligase
CD630_02220	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Phosphoribosylglycinamide formyltransferase
CD630_02230	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	F	Bifunctional purine biosynthesis protein purH %5BIncludes: Phosphoribosylaminoimidazolecarboxamide formyltransferase %3B IMP cyclohydrolase%5D
CD630_02240	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	F	Phosphoribosylamine--glycine ligase
CD630_02250	0	0	6	13	0	0	4	4	2.09	0	4	1.575	0.655	1.465	0.14281922206149	0.317974871759543	0	1.7864	1.6613	1.6613	TRUE	NA	F-F	Phosphoribosylformylglycinamidine synthase
CD630_02260	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	M	Putative lytic transglycosylase
CD630_02270	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	Conserved hypothetical protein
CD630_02280	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NU	Flagellar motor switch protein FliN
CD630_02290	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KN	Anti-sigma factor repressor of sigma%28D%29-dependent transcription
CD630_02300	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative flagellar biosynthesis protein
CD630_02310	0	0	2	2	0	0	1	1	0.51	0	1	1.055	0.078	0.295	0.767906415165046	NA	0	15.0581	10	10	TRUE	NA	N	Flagellar hook-associated protein FlgK %28or HAP1%29
CD630_02320	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar hook-associated protein FlgL %28or HAP3%29
CD630_02330	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar assembly factor FliW
CD630_02340	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	T	Carbon storage regulator homolog CsrA
CD630_02350	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NU	Flagellar protein FliS1
CD630_02360	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NU	Flagellar protein FliS2
CD630_02370	0	4	4	4	0	7	3	1	2.83	4	2	0.839	-0.254	-0.549	0.58323042782371	0.764679894257753	0.675	1.0359	1.0065	1.0065	TRUE	NA	N	Flagellar hook-associated protein 2 FliD %28or HAP2%29
CD630_02380	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02390	0	0	25	54	0	0	17	18	8.71	0	18	5.039	2.333	3.308	0.000940137014553762	0.0234030625459843	0	0.3682	0.3353	0.3353	TRUE	NA	N	Flagellin C
CD630_02400	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	M	Glycosyltransferase
CD630_02410	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	E	Phosphate-threonine kinase
CD630_02420	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	I	Phosphothreonine N-acetylglucosamine catalysis
CD630_02430	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Methyltransferase
CD630_02440	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	MI	Putative CDP-glycerol:Poly%28glycerophosphate%29 glycerophosphotransferase
CD630_02450	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	N	Flagellar basal-body rod protein FlgB
CD630_02460	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar basal-body rod protein FlgC
CD630_02470	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar hook-basal body complex protein FliE
CD630_02480	4	2	8	8	9	4	5	3	5.2	6	4	0.84	-0.251	-0.528	0.597497323879956	0.778568178478764	0	0.6008	0.5261	0.5261	TRUE	NA	NU	Flagellar M-ring protein FliF
CD630_02490	0	0	0	13	0	0	0	4	1.07	0	2	1.168	0.224	0.689	0.491089931129349	NA	10	4.5169	5.4263	5.4263	TRUE	NA	N	Flagellar motor switch protein FliG
CD630_02500	0	0	0	3	0	0	0	1	0.25	0	0	1.017	0.024	0.092	0.926773056356127	NA	0	45.2588	10	10	TRUE	NA	NU	Flagellar assembly protein FliH
CD630_02510	0	0	2	9	0	0	1	3	1.08	0	2	1.206	0.271	0.77	0.441585926123386	NA	0	4.4614	4.1394	4.1394	TRUE	NA	NU	ATP synthase subunit beta FliI
CD630_02520	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar protein FliJ
CD630_02530	0	0	1	4	0	0	1	1	0.5	0	1	1.055	0.078	0.295	0.767852641193514	NA	0	15.2913	10	10	TRUE	NA	N	Flagellar hook-length control protein FliK
CD630_02540	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	N	Basal-body rod modification protein FlgD
CD630_02550	0	0	1	7	0	0	1	2	0.75	0	2	1.102	0.14	0.477	0.633599365806687	NA	0	8.0974	7.3954	7.3954	TRUE	NA	N	Flagellar hook protein FlgE %28Distal rod protein%29
CD630_02551	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar protein FlbD
CD630_02560	0	0	1	2	0	0	1	1	0.34	0	1	1.032	0.045	0.173	0.862436771713756	NA	0	27.7226	10	10	TRUE	NA	N	Flagellar motor rotation protein MotA
CD630_02570	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	N	Flagellar motor rotation protein MotB %28Chemotaxis protein MotB%29
CD630_02580	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar basal body-associated protein FliL
CD630_02590	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Flagellar protein FliZ
CD630_02600	0	0	1	2	0	0	1	1	0.34	0	1	1.032	0.045	0.173	0.862436771713756	NA	0	27.7226	10	10	TRUE	NA	N	Flagellar biosynthesis protein FliP
CD630_02610	0	0	1	0	0	0	1	0	0.17	0	0	0.991	-0.013	-0.052	0.958647752371122	NA	0	86.313	10	10	TRUE	NA	N	Flagellar biosynthetic protein FliQ
CD630_02620	0	0	0	3	0	0	0	1	0.25	0	0	1.017	0.024	0.092	0.926773056356127	NA	0	45.2588	10	10	TRUE	NA	N-N	Bifunctional flagellar biosynthesis protein FliR/FlhB
CD630_02630	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	N	Flagellar biosynthesis protein FlhA
CD630_02640	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	N	Flagellar biosynthesis regulator FlhF %28Flagella-associated GTP-binding protein%29
CD630_02650	0	0	1	2	0	0	1	1	0.34	0	1	1.032	0.045	0.173	0.862436771713756	NA	0	27.7226	10	10	TRUE	NA	DN	Flagellar number regulator FlhG
CD630_02660	0	0	1	3	0	0	1	1	0.42	0	1	1.045	0.063	0.24	0.809976253913981	NA	0	19.8502	10	10	TRUE	NA	K	RNA polymerase sigma-28 factor for flagellar operon
CD630_02670	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative flagellar protein
CD630_02671	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Putative flagellar protein
CD630_02680	0	0	0	6	0	0	0	2	0.49	0	1	1.055	0.078	0.295	0.767798119699751	NA	0	15.5314	10	10	TRUE	NA	N	Flagellar hook-basal body complex protein FlgG1
CD630_02690	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	N	Flagellar basal body rod protein FlgG
CD630_02700	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	Flagellar motor switch protein FliM
CD630_02710	0	0	0	1	0	0	0	0	0.08	0	0	0.972	-0.041	-0.159	0.874051897451427	NA	0	349.1015	10	10	TRUE	NA	NU	Flagellar motor switch phosphatase FliN
CD630_02720	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	D	Conserved hypothetical protein
CD630_02730	0	0	0	4	0	0	0	1	0.33	0	0	1.032	0.046	0.176	0.860578091675556	NA	0	28.4427	10	10	TRUE	NA	O	Heat shock protein 90 %28Heat shock protein HtpG%29%28High temperature protein G%29
CD630_02731	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02740	0	0	2	0	0	0	1	0	0.34	0	0	1.032	0.045	0.171	0.864394441197924	NA	0	27.0345	10	10	TRUE	NA	C	Putative iron-containing alcohol dehydrogenase
CD630_02750	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	L	Spore photoproduct %28thymine dimer%29 lyase%2C radical S-adenosylmethionine superfamily
CD630_02760	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	K-K	Transcriptional regulator%2C AraC family
CD630_02770	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02780	0	0	0	2	0	0	0	1	0.16	0	0	0.996	-0.006	-0.024	0.981064521226078	NA	0	91.5366	10	10	TRUE	NA	K	Transcriptional regulator%2C hxlR family
CD630_02790	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	R	Conserved hypothetical protein
CD630_02791	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02810	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	notInCOG	Conserved hypothetical protein
CD630_02820	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	ER	Putative PHP hydrolase
CD630_02830	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	KT-K	Transcription antiterminator%2C PTS operon regulator
CD630_02840	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C mannose/fructose/sorbose IIA component
CD630_02850	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	G	PTS system%2C mannose/fructose/sorbose IIB component
